name,state,date_start,date_end,project_id,department_id,structure_id,hrbp_user_id,approval_type_id,payslip_publish_option,division_department_id,company_department_id,project_policy_id,year_of_tax_finalization,income_type,payslip_month,payslip_year
05.2022 - FCV NA ADMIN,approved,2022-05-01,2022-05-31,783,103.0,198.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - SHISEIDO,approved,2022-05-01,2022-05-31,761,125.0,257.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - AVERY DENNISION,approved,2022-05-01,2022-05-31,712,125.0,244.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
06.2022- MBS-Payroll ,approved,2022-06-01,2022-06-30,1975,125.0,62.0,195.0,,manual,14.0,,,,monthly_salary,6,2022
05.2022 - BRENNTAG,approved,2022-05-01,2022-05-31,728,125.0,237.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - BP OFFICE,approved,2022-05-01,2022-05-31,682,125.0,242.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - BROTHER,approved,2022-05-01,2022-05-31,732,125.0,3.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - BSI,approved,2022-05-01,2022-05-31,727,125.0,245.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - FCV PG ACTIVATION,approved,2022-05-01,2022-05-31,2156,108.0,206.0,229.0,,manual,20.0,,,,monthly_salary,5,2022
05.2022 - ARITCO,approved,2022-05-01,2022-05-31,759,125.0,241.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - KONGSBERG,approved,2022-05-01,2022-05-31,763,125.0,247.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - SONION DRIVER,approved,2022-05-01,2022-05-31,1966,125.0,254.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - SONION HCM,approved,2022-05-01,2022-05-31,685,125.0,255.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
BẢNG LƯƠNG MASAN 05.2022 - Bổ sung,approved,2022-06-01,2022-06-30,766,97.0,226.0,208.0,,manual,13.0,,,,monthly_salary,6,2022
06.2022 - Payroll RHI HUNG YEN,approved,2022-06-01,2022-06-30,1962,126.0,194.0,195.0,,manual,13.0,,,,monthly_salary,6,2022
06.2022 - Payroll RHI QUANG NGAI,approved,2022-06-01,2022-06-30,756,126.0,195.0,8455.0,,manual,13.0,,,,monthly_salary,6,2022
PAYROLL PG ĐỒNG AN_TV_T05.22,approved,2022-05-01,2022-05-31,751,97.0,273.0,222.0,,manual,13.0,,,,monthly_salary,5,2022
05.2022 - DRAKA,approved,2022-05-01,2022-05-31,691,125.0,246.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - SCHENKER,approved,2022-05-01,2022-05-30,1831,125.0,251.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
Payroll T01.2022,approved,2021-12-23,2022-01-22,771,97.0,220.0,215.0,,manual,13.0,,,2022.0,monthly_salary,1,2022
Payroll T04.2022,approved,2022-03-23,2022-04-22,771,97.0,220.0,215.0,,manual,13.0,,,2022.0,monthly_salary,4,2022
05.2022 - SCHENKER NORTH,approved,2022-05-01,2022-05-31,2241,125.0,253.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
06.2022_BANG LUONG MAERSK DC1,approved,2022-05-21,2022-06-20,740,126.0,53.0,197.0,,manual,13.0,,,,monthly_salary,6,2022
06.2022 - SCHENKER NORTH,approved,2022-06-01,2022-06-30,2241,125.0,253.0,275.0,,manual,14.0,,,,monthly_salary,6,2022
BP Production 8/2022,draft,2023-04-01,2023-04-30,765,97.0,268.0,535.0,,manual,13.0,11.0,,2022.0,monthly_salary,8,2023
July 2022 Payroll,approved,2022-06-23,2022-07-22,771,97.0,220.0,215.0,,manual,13.0,,,2022.0,monthly_salary,7,2022
Bảng lương kiểm thử COLGATE MY PHUOC 12/2022,approved,2022-10-23,2022-11-22,771,97.0,220.0,215.0,,manual,13.0,11.0,,2022.0,final_payroll,11,2022
BAT DONG NAI 3/2023,draft,2023-04-01,2023-04-30,767,97.0,217.0,243.0,3.0,manual,13.0,11.0,,2023.0,monthly_salary,4,2023
BAT DONG NAI 12/2022,approved,2022-12-01,2022-12-31,767,97.0,217.0,243.0,7.0,manual,13.0,11.0,1136.0,2023.0,monthly_salary,12,2022
04.2022 - Amway Rep,approved,2022-04-01,2022-04-30,789,103.0,207.0,275.0,,manual,14.0,,,2022.0,monthly_salary,4,2022
PG BEN CAT_PAYROLL T02.2022,approved,2022-01-01,2022-01-31,750,97.0,227.0,222.0,,manual,13.0,,,2022.0,monthly_salary,1,2022
P&G BẾN CÁT_PAYROLL T03.2022_CT,approved,2022-03-01,2022-03-31,750,97.0,227.0,222.0,,manual,13.0,,,2022.0,monthly_salary,3,2022
Vilube 3/2023,pending,2023-02-21,2023-03-20,711,126.0,8.0,245.0,7.0,manual,13.0,11.0,1119.0,2023.0,monthly_salary,3,2023
P&G BẾN CÁT_PAYROLL T03.2022_TV.1,approved,2022-03-01,2022-03-31,750,97.0,272.0,222.0,,manual,13.0,,,2022.0,monthly_salary,3,2022
P&G BẾN CÁT_PAYROLL T07.2022_CT,approved,2022-07-01,2022-07-31,750,97.0,227.0,222.0,,manual,13.0,,,2022.0,monthly_salary,7,2022
P&G BẾN CÁT_PAYROLL T07.2022_TV,approved,2022-07-01,2022-07-31,750,97.0,272.0,222.0,,manual,13.0,,,2022.0,monthly_salary,7,2022
Bảng lương SAPHARCO 01/2023 ,approved,2023-01-01,2023-01-31,749,126.0,238.0,8455.0,7.0,manual,13.0,11.0,1131.0,2023.0,monthly_salary,1,2023
Bảng lương BASF tháng 11/2022,approved,2022-10-01,2022-10-31,675,125.0,58.0,195.0,1.0,manual,14.0,11.0,980.0,,monthly_salary,10,2022
Bảng lương RHI QUANG NGAI 2 T9/2022,approved,2022-09-01,2022-09-30,2333,126.0,275.0,8455.0,1.0,manual,13.0,11.0,1103.0,,monthly_salary,9,2022
Colgate MP 5/2022,approved,2022-04-23,2022-05-22,771,97.0,220.0,215.0,,manual,13.0,11.0,,2022.0,final_payroll,5,2022
05.2022 - PAYROLL BÌNH MINH,approved,2022-05-01,2022-05-31,777,97.0,219.0,8455.0,,manual,13.0,,,,monthly_salary,5,2022
Bảng lương tháng 01/2022_FOXCONN,approved,2022-01-01,2022-01-31,774,97.0,222.0,208.0,,manual,13.0,,,2022.0,monthly_salary,1,2022
Bảng lương kiểm thử BINH MINH 12/2022,approved,2022-12-01,2022-12-31,777,97.0,219.0,8455.0,6.0,manual,13.0,11.0,1107.0,2022.0,testing_payroll,12,2022
Colgate 2/2022,approved,2022-01-23,2022-02-22,771,97.0,220.0,215.0,,manual,13.0,11.0,,2022.0,final_payroll,2,2022
Bảng lương tháng 02/2021,approved,2022-02-01,2022-02-28,774,97.0,222.0,208.0,,manual,13.0,,,2022.0,monthly_salary,2,2022
MAERSK CFS,approved,2023-04-01,2023-04-30,739,126.0,52.0,9141.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,4,2023
Bảng lương kiểm thử MAERSK CFS 12/2022,draft,2022-11-21,2022-12-20,740,126.0,52.0,197.0,,manual,13.0,11.0,1167.0,2022.0,monthly_salary,12,2022
Bảng lương SAPHARCO 04/2023 ,draft,2023-02-01,2023-02-28,749,126.0,238.0,8455.0,7.0,un_pub,13.0,11.0,1131.0,2023.0,monthly_salary,2,2023
Bảng lương dự án CFS,pending,2023-11-01,2023-11-30,739,126.0,52.0,197.0,7.0,manual,13.0,11.0,1187.0,2023.0,monthly_salary,11,2023
ACV Hưng Yên_Bảng lương 07.2022,approved,2022-07-01,2022-07-31,2154,97.0,215.0,535.0,,manual,13.0,,,,monthly_salary,7,2022
AMWAY-5.2022,pending,2022-05-21,2022-06-20,788,103.0,208.0,275.0,1.0,manual,14.0,11.0,1144.0,2023.0,monthly_salary,6,2022
SAPHARCO 08/2022,draft,2022-08-01,2022-08-31,749,126.0,238.0,8455.0,,manual,13.0,11.0,1131.0,2023.0,monthly_salary,8,2022
CFS 12/2022,approved,2022-12-01,2022-12-31,739,126.0,52.0,197.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,12,2022
02.2022 - PAYROLL BÌNH MINH,approved,2022-02-01,2022-02-28,777,97.0,219.0,8455.0,,manual,13.0,,,,monthly_salary,2,2022
Test,pending,2022-12-01,2022-12-31,739,126.0,52.0,208.0,3.0,manual,13.0,11.0,,2023.0,monthly_salary,12,2022
Bình Minh 02.2022,approved,2022-02-01,2022-02-28,777,97.0,219.0,8455.0,,manual,13.0,,,,monthly_salary,2,2022
04.2022 - PAYROLL BÌNH MINH,approved,2022-04-01,2022-04-30,777,97.0,219.0,8455.0,,manual,13.0,,,,monthly_salary,4,2022
Bảng lương kiểm thử BINH MINH 12/2022,approved,2022-12-01,2022-12-31,777,97.0,219.0,8455.0,6.0,manual,13.0,11.0,1107.0,2022.0,testing_payroll,12,2022
MAERSK CFS,approved,2023-04-01,2023-04-30,739,126.0,52.0,9141.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,4,2023
06.2022 - PAYROLL BÌNH MINH,approved,2022-06-01,2022-06-30,777,97.0,219.0,8455.0,,manual,13.0,,,,monthly_salary,6,2022
CFS 04/2023,approved,2023-04-01,2023-04-30,739,126.0,52.0,9141.0,3.0,manual,13.0,11.0,,2023.0,monthly_salary,4,2023
Bảng lương MBS - Test H2H VCB,approved,2023-08-01,2023-08-31,1975,125.0,62.0,195.0,7.0,manual,14.0,11.0,1132.0,2023.0,monthly_salary,8,2023
Vilube 4/2023,approved,2023-03-21,2023-04-20,711,126.0,8.0,245.0,3.0,manual,13.0,11.0,1119.0,2023.0,monthly_salary,4,2023
CFS TEST 12.2022,approved,2022-12-01,2022-12-31,739,126.0,52.0,197.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,12,2022
Bảng lương SAPHARCO 11/2023,approved,2023-11-01,2023-11-30,2262,126.0,238.0,8455.0,7.0,un_pub,13.0,11.0,1131.0,2023.0,monthly_salary,11,2023
BANG LUONG AT TRANSPORT_02 2022,approved,2022-01-23,2022-02-22,2220,126.0,24.0,9558.0,,manual,13.0,,,,monthly_salary,2,2022
BANG LUONG HAI LONG_02 2022,approved,2022-01-23,2022-02-22,2235,126.0,25.0,9558.0,,manual,13.0,,,,monthly_salary,2,2022
BANG LUONG AKZO COATINGS_02 2022,approved,2022-01-26,2022-02-25,725,125.0,30.0,275.0,,manual,14.0,,,,monthly_salary,2,2022
Heineken HCM_Bảng lương 02.2022,approved,2022-02-01,2022-02-28,1872,97.0,212.0,222.0,,manual,13.0,,,2022.0,monthly_salary,2,2022
ACV Bình Dương_Bảng lương 01.2022,approved,2022-01-01,2022-01-31,2153,97.0,214.0,535.0,,manual,13.0,,,2022.0,monthly_salary,1,2022
ACV Bình Dương_Bảng lương 03.2022,approved,2022-03-01,2022-03-31,2153,97.0,214.0,535.0,,manual,13.0,,,2022.0,monthly_salary,3,2022
ACV Bình Dương_Bảng lương 05.2022,approved,2022-05-01,2022-05-31,2153,97.0,214.0,535.0,,manual,13.0,,,2022.0,monthly_salary,5,2022
Bảng lương FCV ARAS_SOC 04/2023,pending,2023-10-01,2023-10-31,814,103.0,203.0,229.0,7.0,manual,14.0,11.0,1143.0,2023.0,monthly_salary,10,2023
Unilever_Bảng lương 06.2022,approved,2022-06-01,2022-06-30,780,97.0,231.0,535.0,,manual,13.0,,,,monthly_salary,6,2022
ITOCHU VP - BẢNG LƯƠNG THÁNG 02.2022 - NCQ,approved,2022-02-01,2022-02-28,681,125.0,49.0,195.0,,manual,14.0,,,,monthly_salary,2,2022
Bảng lương dự án SAPHARCO,approved,2023-08-01,2023-08-31,749,126.0,238.0,8455.0,7.0,manual,13.0,11.0,1131.0,2023.0,monthly_salary,8,2023
RHI HA TINH. Bang luong thang 01.202,approved,2022-01-01,2022-01-31,2149,126.0,192.0,195.0,,manual,13.0,,,,monthly_salary,1,2022
BANG LUONG AKZO CS_01 2022,approved,2021-12-26,2022-01-25,701,125.0,34.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
SAPHARCO. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,749,126.0,238.0,8455.0,,manual,13.0,,,,monthly_salary,1,2022
BV SUPPORTER. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,687,126.0,61.0,243.0,,manual,13.0,,,,monthly_salary,2,2022
PPG VN. Bang luong thang 03.2022,approved,2022-03-01,2022-03-31,731,125.0,46.0,195.0,,manual,14.0,,,,monthly_salary,3,2022
06.2022 - FCV NA,approved,2022-06-01,2022-06-30,781,103.0,200.0,229.0,,manual,14.0,,970.0,,monthly_salary,6,2022
MAERSK DC5 12.2022,approved,2022-11-21,2022-12-20,2184,126.0,57.0,9311.0,7.0,manual,13.0,11.0,1167.0,2023.0,monthly_salary,12,2022
BANG LUONG MAERSK DC7.1_01 2022,approved,2022-01-01,2022-01-31,743,126.0,17.0,245.0,,manual,13.0,,,,monthly_salary,1,2022
BV SUBCONTRACT - BANG LUONG THANG 03.2022,approved,2022-02-21,2022-03-20,688,126.0,60.0,243.0,,manual,13.0,,,,monthly_salary,3,2022
MAERSK DC 5 9/2022,approved,2023-09-01,2022-09-30,2184,126.0,57.0,9311.0,7.0,manual,13.0,11.0,,2022.0,monthly_salary,9,2022
RHI QUANG NGAI.02.2023,draft,2023-01-25,2023-02-24,756,126.0,195.0,8455.0,3.0,manual,13.0,11.0,1159.0,2023.0,monthly_salary,2,2023
RHI QUANG NGAI.02.2023,approved,2023-01-25,2023-02-24,756,126.0,195.0,8455.0,3.0,manual,13.0,11.0,1159.0,2023.0,monthly_salary,2,2023
Bảng lương THEP NHA BE,approved,2023-03-01,2023-03-31,1976,126.0,196.0,243.0,7.0,manual,13.0,11.0,1152.0,2023.0,monthly_salary,3,2023
BANG LUONG AKZO FLEMINGTON_02 2022,approved,2022-01-26,2022-02-25,753,125.0,32.0,275.0,,manual,14.0,,,,monthly_salary,2,2022
DKSH VN - BẢNG LƯƠNG THÁNG 02.2022,approved,2022-01-23,2022-02-22,694,126.0,22.0,243.0,,manual,13.0,,,,monthly_salary,2,2022
MANULIFE IT. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,2151,125.0,209.0,195.0,,manual,14.0,,,,monthly_salary,2,2022
PG ĐỒNG AN_PAYROLL_T06.2022_TV,approved,2022-06-01,2022-06-30,751,97.0,273.0,222.0,,manual,13.0,,,,monthly_salary,6,2022
BINH MINH_03/2023,approved,2023-03-01,2023-03-31,777,97.0,219.0,197.0,7.0,manual,13.0,11.0,1107.0,2023.0,monthly_salary,3,2023
05.2022-UNILEVER-PAYROLL,approved,2022-05-01,2022-05-31,2159,125.0,197.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022_BANG LUONG MAERSK DC4,approved,2022-04-21,2022-05-20,1972,126.0,56.0,9311.0,,manual,13.0,,,,monthly_salary,5,2022
BP OFFICE. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,682,125.0,242.0,229.0,,manual,14.0,,,,monthly_salary,1,2022
AKZONOBEL HQ - BẢNG LƯƠNG THÁNG 02.2022,approved,2022-02-01,2022-02-28,758,125.0,29.0,275.0,,manual,14.0,,,,monthly_salary,2,2022
07.2022 - Payroll RHI HA TINH,approved,2022-07-01,2022-07-31,2149,126.0,192.0,195.0,,manual,13.0,,,,monthly_salary,7,2022
07.2022 - Payroll MAERSK DC6.4,approved,2022-07-01,2022-07-31,1999,126.0,16.0,8455.0,,manual,13.0,,,,monthly_salary,7,2022
06.2022-COCA COLA-Payroll,approved,2022-06-01,2022-06-30,2326,108.0,276.0,195.0,,manual,20.0,,,,monthly_salary,6,2022
TOPSOLVENT GO DAU - BANG LUONG THANG 07.2022,approved,2022-06-21,2022-07-20,697,126.0,6.0,243.0,,manual,13.0,,,,monthly_salary,7,2022
Bảng lương 01/2022,approved,2022-01-01,2022-01-31,783,103.0,198.0,229.0,,manual,14.0,,,,monthly_salary,1,2022
07.2022-MNL IT-Payroll,approved,2022-07-01,2022-07-31,2151,125.0,209.0,195.0,,manual,14.0,,,,monthly_salary,7,2022
07.2022-ITOCHU POWER-Payroll,approved,2022-07-01,2022-07-31,734,125.0,48.0,195.0,,manual,14.0,,,,monthly_salary,7,2022
07.2022 - SCHENKER NORTH,approved,2022-07-01,2022-07-31,2241,125.0,253.0,275.0,,manual,14.0,,,,monthly_salary,7,2022
07.2022 - BP OFFICE,approved,2022-07-01,2022-07-31,682,125.0,242.0,229.0,,manual,14.0,,,,monthly_salary,7,2022
SYNAGIE_PAYROLL T07.2022,approved,2022-07-01,2022-07-31,2273,97.0,234.0,222.0,,manual,13.0,,,,monthly_salary,7,2022
07.2022 - Payroll RHI HUNG YEN,approved,2022-06-25,2022-07-24,1962,126.0,194.0,195.0,,manual,13.0,,,,monthly_salary,7,2022
Bảng lương tháng 08/2022 - AT TRANSPORT,approved,2022-07-23,2022-08-22,2220,126.0,24.0,9558.0,,manual,13.0,,,,monthly_salary,8,2022
08.2022 PAYROLL MAERSK DC2,approved,2022-07-21,2022-08-20,741,126.0,54.0,197.0,,manual,13.0,,,,monthly_salary,8,2022
MAERSK SDS - BẢNG LƯƠNG THÁNG 02.2022,approved,2022-01-26,2022-02-25,2198,126.0,12.0,530.0,,manual,13.0,,,,monthly_salary,2,2022
08.2022 - AKZO NOBEL POWDER,approved,2022-07-26,2022-08-25,703,125.0,41.0,275.0,,manual,14.0,,,,monthly_salary,8,2022
06.2022-UNILEVER-PAYROLL,approved,2022-06-01,2022-06-30,2159,125.0,197.0,195.0,,manual,14.0,,,,monthly_salary,6,2022
07.2022-ITOCHU VP-Payroll,approved,2022-07-01,2022-07-31,681,125.0,49.0,195.0,,manual,14.0,,,,monthly_salary,7,2022
GSK VSIP_Bảng lương tháng 07.2022,approved,2022-07-01,2022-07-31,2245,97.0,224.0,9141.0,,manual,13.0,,,,monthly_salary,7,2022
BV SUPPORTER - BANG LUONG 08.2022,approved,2022-07-21,2022-08-20,687,126.0,61.0,243.0,,manual,13.0,,,,monthly_salary,8,2022
Bảng lương dự án SAPHARCO,approved,2023-07-01,2023-07-31,749,126.0,238.0,8455.0,7.0,manual,13.0,11.0,1131.0,2023.0,monthly_salary,7,2023
06.2022 - Payroll - VILUBE,approved,2022-06-01,2022-06-30,711,126.0,8.0,245.0,,manual,13.0,,,,monthly_salary,6,2022
BP Production_Bảng lương 02.2022,approved,2022-02-01,2022-02-28,765,97.0,268.0,535.0,,manual,13.0,,,,monthly_salary,2,2022
PAYROLL T04.2022_PG BEN CAT_CT,approved,2022-04-01,2022-04-30,750,97.0,227.0,222.0,,manual,13.0,,,2022.0,monthly_salary,4,2022
PG BEN CAT CT_05/2022,draft,2023-02-01,2023-02-28,750,97.0,227.0,222.0,6.0,manual,13.0,11.0,1043.0,2023.0,monthly_salary,2,2023
BANG LUONG AKZO COATINGS_01 2022,approved,2021-12-21,2022-01-20,725,125.0,30.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
UIP NSX_Bảng lương 02.2022,approved,2022-02-01,2022-02-28,769,97.0,267.0,535.0,,manual,13.0,,,,monthly_salary,2,2022
SONION HCM. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,685,125.0,255.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
05.2022 - AKZO NOBEL CS,approved,2022-04-26,2022-05-25,701,125.0,34.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
07.2022 - Payroll VILUBE,approved,2022-06-26,2022-07-25,711,126.0,8.0,245.0,,manual,13.0,,,,monthly_salary,7,2022
06.2022 PAYROLL VILUBE,approved,2022-05-26,2022-06-25,711,126.0,8.0,245.0,,manual,13.0,,,,monthly_salary,6,2022
Unilever_Bảng lương 05.2022,approved,2022-05-01,2022-05-31,780,97.0,231.0,535.0,,manual,13.0,,,,monthly_salary,5,2022
BẢNG LƯƠNG ELANCO 05.2022,approved,2022-05-01,2022-05-31,2171,97.0,221.0,185.0,,manual,13.0,,,,monthly_salary,5,2022
P&G ĐỒNG AN_PAYROLL T05.2022_CT,approved,2022-05-01,2022-05-31,751,97.0,228.0,222.0,,manual,13.0,,,,monthly_salary,5,2022
Thăng Long 02.2022,approved,2022-02-01,2022-02-28,773,97.0,230.0,222.0,,manual,13.0,,,,monthly_salary,2,2022
P&G ĐỒNG AN_PAYROLL T07.2022_TV,approved,2022-07-01,2022-07-31,751,97.0,273.0,222.0,,manual,13.0,,,,monthly_salary,7,2022
Bảng lương UNILEVER_EO T7/2022,draft,2022-07-01,2022-07-31,2159,125.0,197.0,195.0,1.0,manual,14.0,,,,monthly_salary,7,2022
Bảng lương kiểm thử VILUBE 8/2022,draft,2022-07-21,2022-08-20,711,126.0,8.0,245.0,,manual,13.0,11.0,1119.0,2022.0,testing_payroll,8,2022
ACV Bắc Ninh_Bảng lương 03.2022,approved,2022-03-01,2022-03-31,2155,97.0,213.0,535.0,,manual,13.0,,,2022.0,monthly_salary,3,2022
ACV Bắc Ninh_Bảng lương 02.2022 ,approved,2022-02-01,2022-02-28,2155,97.0,213.0,535.0,,manual,13.0,,,2022.0,monthly_salary,2,2022
ACFC Bình Dương 01.2022,approved,2022-01-01,2022-01-31,770,97.0,216.0,208.0,,manual,13.0,,,,monthly_salary,1,2022
ACV Bắc Ninh_Bảng lương 01.2022,approved,2022-01-01,2022-01-31,2155,97.0,213.0,535.0,,manual,13.0,,,2022.0,monthly_salary,1,2022
HENKEL - BANG LUONG 07.2022,approved,2022-07-01,2022-07-31,699,126.0,4.0,243.0,,manual,13.0,,,,monthly_salary,7,2022
Bảng lương COLGATE HCM T10/2022,approved,2022-10-01,2022-10-31,713,125.0,10.0,195.0,3.0,manual,14.0,11.0,1011.0,,monthly_salary,10,2022
BANG LUONG COLGATE HCM_01 2022,approved,2022-01-01,2022-01-31,713,125.0,10.0,195.0,,manual,14.0,,1011.0,,monthly_salary,1,2022
Akzo Nobel CS,approved,2023-01-26,2023-02-25,701,125.0,34.0,275.0,5.0,manual,14.0,11.0,1137.0,2023.0,monthly_salary,2,2023
DKSH HECA 01.2023,pending,2023-01-01,2023-01-31,696,126.0,23.0,243.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,1,2023
BAT DONG NAI 9.2022,approved,2022-09-01,2022-09-30,767,97.0,217.0,243.0,3.0,manual,13.0,11.0,1136.0,2022.0,monthly_salary,9,2022
ACV Bắc Ninh_Bảng lương 04.2022,approved,2022-04-01,2022-04-30,2155,97.0,213.0,535.0,,manual,13.0,,,2022.0,monthly_salary,4,2022
Bảng lương kiểm thử BASF 8/2022,approved,2022-08-01,2022-08-31,675,125.0,58.0,195.0,6.0,manual,14.0,11.0,1141.0,,testing_payroll,8,2022
Bảng lương BASF T7/2022,pending,2022-07-01,2022-07-31,675,125.0,58.0,195.0,3.0,manual,14.0,,980.0,,monthly_salary,7,2022
DKSH HECA - BANG LUONG THANG 06.2022,approved,2022-05-23,2022-06-22,696,126.0,23.0,243.0,,manual,13.0,,,,monthly_salary,6,2022
DKSH HECA - BANG LUONG 07.2022,approved,2022-06-23,2022-07-22,696,126.0,23.0,243.0,,manual,13.0,,,,monthly_salary,7,2022
DKSH HECA - BẢNG LƯƠNG THÁNG 02.2022,approved,2022-01-23,2022-02-22,696,126.0,23.0,243.0,,manual,13.0,,,,monthly_salary,2,2022
BẢNG LƯƠNG ELANCO 01.2022,approved,2022-01-01,2022-01-31,2171,97.0,221.0,185.0,,manual,13.0,,,,monthly_salary,1,2022
THANG LONG_PAYROLL T05.2022,approved,2022-05-01,2022-05-31,773,97.0,230.0,222.0,,manual,13.0,,,,monthly_salary,5,2022
BASF. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,675,125.0,58.0,195.0,1.0,manual,14.0,11.0,,2022.0,monthly_salary,1,2022
PG BEN CAT TV_05/2022,draft,2023-02-01,2023-02-28,750,97.0,272.0,222.0,6.0,manual,13.0,11.0,1043.0,2023.0,monthly_salary,2,2023
P&G DONG AN_PAYROLL T01.2022,approved,2022-01-01,2022-01-31,751,97.0,228.0,222.0,,manual,13.0,,,,monthly_salary,1,2022
P&G DONG AN_PAYROLL T02.2022,approved,2022-02-01,2022-02-28,751,97.0,228.0,222.0,,manual,13.0,,,,monthly_salary,2,2022
Bảng lương RHI QUANG NGAI T3/2022,draft,2022-02-25,2022-03-26,756,126.0,195.0,8455.0,1.0,manual,13.0,11.0,,,monthly_salary,3,2022
test,draft,2023-04-01,2023-04-30,750,97.0,227.0,222.0,,manual,13.0,11.0,1043.0,2023.0,monthly_salary,4,2023
06.2022 - AMWAY - REP,approved,2022-06-01,2022-06-30,789,103.0,207.0,275.0,,manual,14.0,,,2022.0,monthly_salary,6,2022
RHI QN 4/2023,draft,2023-04-01,2023-04-30,756,126.0,195.0,8455.0,7.0,manual,13.0,11.0,1103.0,2023.0,monthly_salary,4,2023
BẢNG LƯƠNG PPG VN THÁNG 01.2022,approved,2022-01-01,2022-01-31,731,125.0,46.0,195.0,,manual,14.0,,,,monthly_salary,1,2022
ACV BÌNH DƯƠNG_BẢNG LƯƠNG 06.2022,approved,2022-06-01,2022-06-30,2153,97.0,214.0,535.0,,manual,13.0,,,2022.0,monthly_salary,6,2022
08.2022 PAYROLL MAERSK CFS,approved,2022-07-21,2022-08-20,739,126.0,52.0,197.0,,manual,13.0,,,2022.0,monthly_salary,8,2022
ACV Bình Dương_Bảng lương 02.2022,approved,2022-02-01,2022-02-28,2153,97.0,214.0,535.0,,manual,13.0,,,2022.0,monthly_salary,2,2022
RHI HAI DUONG. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,755,126.0,193.0,8455.0,,manual,13.0,,,,monthly_salary,1,2022
ROSNEFT. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,708,125.0,250.0,229.0,,manual,14.0,,,,monthly_salary,1,2022
SCHENKER. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,1831,125.0,251.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
SONION DRIVER. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,1966,125.0,254.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
BV SUPPORTER. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,687,126.0,61.0,243.0,,manual,13.0,,,,monthly_salary,1,2022
Bảng lương tháng 01/2022,approved,2022-01-01,2022-01-31,785,103.0,201.0,229.0,,manual,14.0,,,,monthly_salary,1,2022
SCHENKER NORTH. Bang luong thang 01.2022,approved,2022-01-01,2022-01-31,2241,125.0,253.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
BANG LUONG AKZO NORTH_01 2022,approved,2022-01-01,2022-01-31,735,125.0,38.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
BANG LUONG AKZO POWDER_01 2022,approved,2021-12-26,2022-01-25,703,125.0,41.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
RHI QUANG NGAI. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,756,126.0,195.0,8455.0,,manual,13.0,,,,monthly_salary,2,2022
BANG LUONG MAERSK 6.1_01 2022,approved,2022-01-01,2022-01-31,742,126.0,14.0,245.0,,manual,13.0,,,,monthly_salary,1,2022
BRENNTAG. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,728,125.0,237.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
BV SUBCONTRACT. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,688,126.0,60.0,243.0,,manual,13.0,,,,monthly_salary,2,2022
02.2022-UNILEVER-Payroll,approved,2022-02-01,2022-02-28,2159,125.0,197.0,195.0,,manual,14.0,,,,monthly_salary,2,2022
